,Substrate,control_mean,AZ20_mean,AZ20_fold_change,AZ20_p-value,AZ20_ctrlCV,AZ20_treatCV,Phosphosite,Corrected P-Value,Hypothesis Rejected?,-Log10 Corrected P-Value
1269,BCL11B,297651704.6,517186508.8,1.737556012,0.035445519,0.47070568,0.024703918999999998,S398,0.9474648909018167,False,0.023436874204333283
3379,DOT1L,673287893.1,624911534.7,0.928149074,0.08720994900000001,0.057930373,0.020401923,T900,0.9475838197671347,False,0.02338236357384276
3377,DOT1L,134270401.5,62847224.81,0.46806462299999996,0.011905352,0.256160138,0.077149642,S834,0.9479193155555352,False,0.023228627113680334
3380,DPF2,5840836800.0,3668461565.0,0.628071232,0.073702356,0.272883358,0.189598026,S142,0.9479193155555352,False,0.023228627113680334
8880,PAXBP1,16820990.8,19421809.9,1.1546174740000001,0.8248470940000001,0.8746276759999999,0.657787633,S262,0.9480904783850175,False,0.023150214994934328
8878,PAWR,7589199.392000001,56240517.1,7.410599485,0.10860787699999999,1.732050808,0.76033479,T163,0.9480904783850175,False,0.023150214994934328
1361,BIN1,1811861337.0,2477647247.0,1.3674596369999998,0.10154214,0.107429518,0.22771809199999998,S303,0.9480904783850175,False,0.023150214994934328
2103,CDK12,23986703.54,70819441.6,2.952445778,0.08990142,1.570066247,0.19680129,S357,0.9481197195717683,False,0.023136820608526232
6067,KIAA1191,7876865888.0,9899585325.0,1.256792418,0.043320472,0.050875208,0.132583762,S183,0.9481197195717683,False,0.023136820608526232
3074,DDX42,4686588195.0,4324701775.0,0.922782543,0.577935329,0.13667299900000002,0.196995602,None,0.9481197195717683,False,0.023136820608526232
8810,PALM3,468692764.0,682021588.1,1.4551570669999998,0.004237834,0.124690232,0.085718331,S303,0.9481197195717683,False,0.023136820608526232
3908,EPPK1,444294414.2,84117566.67,0.18932843600000002,0.095480224,0.6948089829999999,0.7816339929999999,S2718,0.9481197195717683,False,0.023136820608526232
154,ACTN4,6812976814.0,6623547665.0,0.972195832,0.798771982,0.067522205,0.17240654100000002,None,0.9481197195717683,False,0.023136820608526232
22,AATF,2982143048.0,3164170416.0,1.061039114,0.7977723840000001,0.095957173,0.36081784,S203,0.9481197195717683,False,0.023136820608526232
10286,PTTG2_HUMAN,3228376911.0,3656688744.0,1.13267095,0.12303778900000001,0.09773362099999999,0.073136452,S165,0.9481197195717683,False,0.023136820608526232
5880,JADE1,44247858.83,48664302.73,1.099811471,0.825583287,0.337261171,0.610103678,S89,0.9481197195717683,False,0.023136820608526232
2926,DAB2IP,11707729341.0,12809865547.0,1.094137486,0.345541215,0.107338121,0.107583739,S978,0.9481197195717683,False,0.023136820608526232
2355,CHAF1B,50804442.75,30107060.81,0.592606851,0.469120383,0.783762497,0.7914448620000001,None,0.9481197195717683,False,0.023136820608526232
2194,CDV3,94980251.77,191073830.4,2.0117216669999998,0.05142692,0.5458635829999999,0.235102769,T182,0.9481197195717683,False,0.023136820608526232
1248,BCAT1,8771564.809,94836057.27,10.81176043,0.28843779,0.6971117590000001,1.348306995,None,0.9481197195717683,False,0.023136820608526232
2208,CEBPZ,347534260.9,339939398.4,0.978146435,0.973219402,0.44826196100000004,1.006380072,S629,0.9481197195717683,False,0.023136820608526232
4625,GAPDH,2675859.925,107286338.5,40.09415348,0.14906454,1.732050808,1.019715105,M130,0.9481197195717683,False,0.023136820608526232
9445,PLEC,26700805.31,20269450.15,0.75913254,0.7106068870000001,0.8812375259999999,0.8042982540000001,S4382,0.9481197195717683,False,0.023136820608526232
2294,CEP170B,2223846264.0,2332959580.0,1.049065135,0.710918857,0.138687579,0.161114282,S853,0.9481197195717683,False,0.023136820608526232
3047,DDX21,4133803494.0,4627943836.0,1.1195364859999999,0.283983547,0.140567624,0.094593204,S121,0.9481197195717683,False,0.023136820608526232
7755,MVD,5693266321.0,4242120147.0,0.7451118409999999,0.070455173,0.199307491,0.034990106,S96,0.9483790270364034,False,0.0230180588092785
2173,CDK9,93680973.61,144274359.0,1.540060414,0.42738579299999996,0.334875838,0.6797444159999999,S347,0.9483790270364034,False,0.0230180588092785
3442,DTX3L,361339170.0,270524544.0,0.748672069,0.05775922,0.09967598300000001,0.209668834,S539,0.9484733311146881,False,0.02297487596410052
4059,F11R,969848863.1,738579050.2,0.761540358,0.010624564,0.08851216599999999,0.092154889,S284,0.9486144022003474,False,0.022910286021216007
7708,MTMR14,3438361951.0,1217529055.0,0.35410148,5.5299999999999996e-05,0.078701623,0.220938315,S530,0.9486144022003474,False,0.022910286021216007
2073,CDH26,302453767.2,298720219.2,0.9876558059999999,0.974812393,0.29471237100000003,0.586176856,S224,0.9487535359922304,False,0.022846592483496655
10503,RANBP2,9450924050.0,10392350646.0,1.0996121220000001,0.7656167340000001,0.317908988,0.411535754,S3207,0.9487535359922304,False,0.022846592483496655
10823,RCOR1,110549762.2,41291325.61,0.37350895,0.114737325,0.5637911720000001,0.451298498,S124,0.9487535359922304,False,0.022846592483496655
3225,DLG5,1664947345.0,1712408314.0,1.028505988,0.957749181,0.7770718409999999,0.429752619,S1666,0.9488093566875,False,0.022821041161817587
9459,PLEKHA2,7078384.732000001,21374582.5,3.019697757,0.51791577,1.732050808,1.586496734,S349,0.9488093566875,False,0.022821041161817587
3132,DENND4C,610805504.5,339420087.2,0.555692581,0.05405366,0.316355661,0.10843445199999999,S1041,0.9488093566875,False,0.022821041161817587
2817,CTDSPL2,87793541.16,119345336.8,1.359386297,0.38090271600000003,0.12377457900000001,0.47566373700000003,M115,0.9492117847674035,False,0.022636878516558538
1444,BRIP1,1940310474.0,1668159164.0,0.859738267,0.420956535,0.259652493,0.125849938,S1032,0.9492279194417649,False,0.022629496454302813
1914,CCDC94,38158126.93,45478071.07,1.1918318509999999,0.849996315,1.186168767,1.001517058,S220,0.9496212486274546,False,0.022449576216053056
508,ANK3,1196247273.0,1073659356.0,0.8975229290000001,0.549446655,0.17726491,0.24140683699999999,S1459,0.9498168987419413,False,0.022360107900884683
4916,GRIP1,420686538.2,1031258222.0,2.451369674,0.075059684,1.000141086,0.24687553899999998,T983,0.9498168987419413,False,0.022360107900884683
11235,RPS2,1170998619.0,1525487172.0,1.302723288,0.14895808900000002,0.03807262,0.241398946,S264,0.9504829601865814,False,0.022055664556848934
1997,CDC20,48235726763.0,3431390409.0,0.07113794400000001,0.000138801,0.16846697,1.165814906,M43,0.9504829601865814,False,0.022055664556848934
7604,MRGBP,5339704675.0,6772136247.0,1.268260449,0.12177823800000001,0.110171158,0.183936033,S195,0.9504829601865814,False,0.022055664556848934
2459,CHST13,3846439109.0,5115281000.0,1.329874426,0.625827008,1.002361243,0.36248046700000003,S312,0.9504897080546633,False,0.022052581333274462
2036,CDC42EP4,184356924.8,1157065508.0,6.276224823,0.088529742,0.572123287,0.711076112,S142,0.9504897080546633,False,0.022052581333274462
5635,IKZF1,25025162.22,44047941.32,1.760146085,0.619628151,1.732050808,1.037387472,S63,0.9504995334583524,False,0.022048091966884058
6268,KMT2D,989626338.8,38684387.85,0.039089893,0.31743578100000003,1.525054537,1.732050808,T1865,0.9506615973658336,False,0.021974049362326144
5592,IDI2-AS1,130753479.7,89068987.22,0.6811978340000001,0.22286049100000002,0.16711131,0.543448617,S82,0.9506615973658336,False,0.021974049362326144
6267,KMT2D,918996243.2,1242871285.0,1.352422596,0.38867838,0.110248145,0.47889220899999996,S654,0.9506615973658336,False,0.021974049362326144
839,ARHGEF26,1845731475.0,2192148698.0,1.187685602,0.311859479,0.26438207,0.109117231,S80,0.9506851622333788,False,0.021963284264491616
6591,LINC00271,300931046.0,274437618.4,0.9119618,0.7525240559999999,0.209686735,0.45129184299999997,S134,0.9506875697647059,False,0.02196218445112755
11588,SCAF1,20641666.05,81537131.11,3.950123547,0.41097374700000006,1.2463990329999999,1.429767727,S929,0.9506875697647059,False,0.02196218445112755
6306,KRT17,892541379.8,695957604.3,0.779748278,0.531595396,0.5422302410000001,0.244872299,None,0.9506875697647059,False,0.02196218445112755
4824,GORASP2,1755575058.0,1733158779.0,0.987231376,0.8848309759999999,0.131920084,0.06417029099999999,T415,0.9506875697647059,False,0.02196218445112755
8773,PAK1,740410975.8,798369932.7,1.07827944,0.729092793,0.303083952,0.20253875100000002,T146,0.9506875697647059,False,0.02196218445112755
9444,PLEC,144275796.4,250592996.7,1.736902537,0.040882545,0.251887581,0.243100385,S1732,0.9506875697647059,False,0.02196218445112755
1883,CCDC87,5069385048.0,5163201250.0,1.018506427,0.934564165,0.342409023,0.148761455,None,0.9506875697647059,False,0.02196218445112755
8644,ORC1,6691492461.0,6912712772.0,1.033059936,0.7163977840000001,0.036908357,0.14106643900000002,S199,0.9506875697647059,False,0.02196218445112755
5819,ITFG3_HUMAN,260569250.0,544467178.9,2.08952967,0.009402045,0.386857624,0.153055684,S21,0.9506875697647059,False,0.02196218445112755
4822,GORASP2,25129669957.0,18925354320.0,0.7531079540000001,0.00677012,0.026895396000000002,0.135784218,S451,0.9506875697647059,False,0.02196218445112755
9776,PPP1R35,158004135.8,190570571.3,1.206111285,0.55739579,0.535378384,0.173467275,T84,0.9506875697647059,False,0.02196218445112755
1356,BICD2,12333144454.0,11789150011.0,0.9558916670000001,0.633485814,0.06371912,0.14454706,S582,0.9507734744668123,False,0.021922943112754733
4633,GAPDH,17995846.59,7609608.226,0.422853584,0.270407882,0.774053454,0.664842684,T59,0.9509644081182631,False,0.021835737160480553
5087,HDAC2,6537601474.0,7380734913.0,1.1289667840000002,0.251418951,0.148956506,0.083060581,S424,0.9512666298662664,False,0.021697737899662655
10411,RAC1_HUMAN,32415939.41,19337744.6,0.596550492,0.264773335,0.53808544,0.305859588,None,0.9512666298662664,False,0.021697737899662655
9607,POLH,72243674169.0,18423053661.0,0.25501269,2.2e-06,0.069464307,0.09492486900000001,S379,0.9512666298662664,False,0.021697737899662655
4016,ETV6,11692643.86,13630796.94,1.165758327,0.8168121629999999,1.01837641,0.521757111,S213,0.9512666298662664,False,0.021697737899662655
6136,KIF18B,1523510807.0,1893202391.0,1.242657671,0.014859625,0.06778041,0.083896747,S413,0.9512666298662664,False,0.021697737899662655
4987,GTF3C4,207088490.3,249790988.0,1.206204109,0.8394725259999999,0.841241485,1.213649325,M614,0.9512666298662664,False,0.021697737899662655
5525,HSPD1,34829529141.0,28574332352.0,0.8204053590000001,0.156366589,0.158596916,0.131951945,None,0.9512666298662664,False,0.021697737899662655
7052,MAPK8IP3,1514824505.0,1282685710.0,0.846755321,0.412772304,0.274657076,0.147331187,S365,0.951292600726603,False,0.021685881237169514
10121,PSMA1,923374617.0,498736310.7,0.540123479,0.060031123,0.339372336,0.108422264,None,0.951292600726603,False,0.021685881237169514
3887,EPB41L5,292930340.3,165247279.9,0.564118008,0.165241327,0.308117772,0.64757834,S348,0.951292600726603,False,0.021685881237169514
318,AHNAK,41787178.02,53065944.93,1.2699097529999999,0.670516908,1.0182949559999999,0.187334151,S5746,0.9513879856345034,False,0.021642337260855633
2004,CDC23,490449784.4,664878510.0,1.35565053,0.09011196699999999,0.288999753,0.07239463,T596,0.9514815632952563,False,0.021599622549539746
2268,CEP170,8157956496.0,5441566957.0,0.667025739,0.253275975,0.17067117,0.6346633279999999,S1059,0.9514815632952563,False,0.021599622549539746
4146,FAM118B,71725103.41,100987207.7,1.40797577,0.603247171,0.996073798,0.580721221,S34,0.9514815632952563,False,0.021599622549539746
3017,DCTPP1,460162965.5,430132995.1,0.934740575,0.6954113820000001,0.17242921,0.22929216300000002,None,0.9514815632952563,False,0.021599622549539746
5626,IKBKB,389433373.1,494343850.2,1.269392621,0.02065535,0.116279131,0.074249606,M676,0.9514815632952563,False,0.021599622549539746
6156,KIF20A,3221074171.0,3840058870.0,1.192167167,0.006391433,0.058288827,0.047510360999999994,S532,0.9514815632952563,False,0.021599622549539746
1103,ATXN2,240026922.7,223294437.4,0.930289131,0.783963215,0.393731406,0.160534444,T672,0.9516008316594277,False,0.021545187079346374
5036,HADHA,525118573.8,556155343.0,1.0591043070000001,0.5536907879999999,0.077804815,0.13550284099999998,S756,0.9516649308041959,False,0.021515934301907607
9774,PPP1R35,1268912031.0,1329028263.0,1.0473762009999998,0.731781153,0.164314232,0.151571003,S87,0.9516649308041959,False,0.021515934301907607
4055,EZR,937035108.4,256250666.1,0.27346965300000003,0.0036859090000000002,0.096027604,0.936317414,T567,0.9516649308041959,False,0.021515934301907607
10434,RAD54B,337321390.8,404853278.4,1.20020043,0.17513132399999998,0.12797445699999999,0.154759585,S14,0.952186161796858,False,0.021278134454592278
11788,SETSIP,16497785.6,13677833.03,0.8290708440000001,0.873984491,1.066724738,1.732050808,S143,0.9524489443190195,False,0.021158295226938597
8971,PCM1,4281632283.0,6945358949.0,1.622128779,0.238996992,0.532345804,0.387988049,S93,0.9525888001252383,False,0.021094528926045925
6957,MAP3K1,2516275.3140000002,6848040.45,2.72149888,0.37208015899999997,1.253458957,1.038486378,S1026,0.9525888001252383,False,0.021094528926045925
6657,LR16C_HUMAN,10124257.05,105862069.5,10.45628029,0.051247098,1.732050808,0.623297774,S1268,0.9527106765134743,False,0.02103896785167795
2541,CLINT1,9713004786.0,7938943086.0,0.817351917,0.236506364,0.041203619,0.289967839,Y293,0.9527106765134743,False,0.02103896785167795
6763,LSR,340891771.4,664276271.0,1.948642727,0.047814032,0.595755086,0.148805309,T453,0.953245078263473,False,0.0207954283711374
4973,GTF3C1,25739045.73,40764349.79,1.583755288,0.7658429609999999,1.732050808,1.732050808,S1253,0.9534567151191836,False,0.02069901820432589
78,ACAT1,2044786996.0,2439082221.0,1.192829486,0.592406097,0.584412649,0.073146158,S16,0.9534567151191836,False,0.02069901820432589
6217,KLF3,4272033161.0,2741480567.0,0.641727361,0.004734031,0.112090748,0.136091133,S101,0.9534567151191836,False,0.02069901820432589
5012,GZF1,406605372.6,1273306221.0,3.131552868,0.08660528099999999,0.37168057,0.563590629,S613,0.9535052628308543,False,0.020676905541843912
523,ANKRD11,223917298.3,150595888.6,0.672551383,0.329973403,0.5273979289999999,0.13446987300000002,S73,0.9535403297947764,False,0.02066093383252656
11603,SCAF11,617925280.3,546853155.9,0.8849826559999999,0.49208668299999997,0.17792385,0.23302293100000002,S963,0.9535710675221649,False,0.02064693441391787
4542,FRYL,519338522.2,316361721.1,0.609162825,0.5453124979999999,0.651142244,1.3654902709999999,T1959,0.9535710675221649,False,0.02064693441391787
758,ARHGAP32,544717317.2,158978255.5,0.291854601,0.078282583,0.518463498,0.879734682,S892,0.9536698966354243,False,0.020601926007130286
9597,POLDIP2,120003071.1,90449457.95,0.753726193,0.35226108700000003,0.082939561,0.550423575,T292,0.9537278799212363,False,0.02057552163423228
6166,KIF21B,309760788.6,241504332.2,0.779647848,0.286442727,0.272303174,0.230510004,S1149,0.9539302208961391,False,0.020483392369396933
6760,LSR,1411591867.0,1277487935.0,0.904998084,0.49903015700000003,0.104686041,0.224774819,S530,0.954269995124932,False,0.02032873137210923
10874,RERE,71959142.37,117673146.9,1.635277228,0.751592912,1.732050808,1.732050808,S1106,0.9543331448726333,False,0.02029999246207025
4486,FOXK1,1958958479.0,4535783572.0,2.3154056709999997,0.002136617,0.40488062700000005,0.077946104,S420,0.9545503841104973,False,0.020201143264377438
8801,PALLD,2572781637.0,2055036839.0,0.7987606909999999,0.061576964000000005,0.128878257,0.100703557,S893,0.9545503841104973,False,0.020201143264377438
10734,RBM17,2207126106.0,2560831562.0,1.160256115,0.320868295,0.22051131399999999,0.113043521,S155,0.9549584309858734,False,0.02001553269517754
7735,MTSS1L,543103682.7,484703553.3,0.892469649,0.316724034,0.093666722,0.15970557300000002,S601,0.9553099626065736,False,0.019855693119419458
9963,PRPF38A,357818326.5,508032762.9,1.419806436,0.19430307800000002,0.16905646,0.329675011,S194,0.9553910430054314,False,0.019818834636870734
4998,GTSE1,1324295790.0,1481366238.0,1.1186067709999998,0.52183928,0.14787382,0.235492103,S168,0.9553910430054314,False,0.019818834636870734
2348,CHAF1A,1363866135.0,1729359340.0,1.267983195,0.087774757,0.084063975,0.167003849,S206,0.9554748267903883,False,0.01978075050330782
9745,PPP1R12C,273374786.1,394331058.6,1.442455847,0.172624412,0.180547832,0.31960453,S509,0.955537526298969,False,0.01975225246606551
3851,EPB41,226356155.6,227724182.7,1.006043693,0.977015138,0.227220437,0.262724617,S521,0.955537526298969,False,0.01975225246606551
4798,GOLGA1,983261085.8,694770772.5,0.706598464,0.304355833,0.035833847,0.638420419,S41,0.955537526298969,False,0.01975225246606551
1836,CCDC137,2529850192.0,2560674569.0,1.01218427,0.90899342,0.07490430599999999,0.158457446,S19,0.955537526298969,False,0.01975225246606551
5305,HN1_HUMAN,50316902.01,20936503.54,0.41609285700000004,0.447880155,1.016108242,1.732050808,S31,0.955537526298969,False,0.01975225246606551
6513,LCP2,4460019.036,5522342.7,1.238188146,0.8859401370000001,1.732050808,1.732050808,S207,0.955537526298969,False,0.01975225246606551
2847,CTPS1,77673.56113,1525768.9209999999,19.64334966,0.379794122,1.732050808,1.732050808,None,0.955537526298969,False,0.01975225246606551
1835,CCDC134,3124867849.0,3361076175.0,1.0755898609999999,0.697301457,0.219182255,0.21771674300000002,None,0.955537526298969,False,0.01975225246606551
10320,PWWP2A,704253438.7,641172376.8,0.9104284640000001,0.7622969059999999,0.461289468,0.181778092,S116,0.9557201944952983,False,0.0196692371939089
7680,MTCL1,935742584.7,1156784628.0,1.236220994,0.10409127900000001,0.187996268,0.082257706,S263,0.955729560346352,False,0.01966498122283701
5324,HNRNPA1L2,19427951.35,20283693.89,1.044046977,0.947347105,0.884773522,0.6389885270000001,S142,0.9557850097402386,False,0.019639785112722626
